.ZAB         240   349                                                    
 36.716667   105.341667
 36.716667   105.000000
 37.308334   103.150002
 37.500000   102.558334
 37.500000   102.550003
 37.041668   102.183334
 36.500000   101.750000
 35.829166   100.000000
 35.333332   100.000000
 34.866665   100.316666
 34.466667   100.750000
 34.599998   102.000000
 34.549999   102.324997
 34.316666   102.800003
 33.775002   103.366669
 33.637501   103.487503
 33.402779   103.691666
 33.383335   103.800003
 33.000000   103.800003
 32.466667   103.933334
 32.033333   103.800003
 31.650000   103.333336
 31.283333   102.150002
 29.766666   102.558334
 29.725000   102.675003
 29.216667   102.866669
 28.950001   103.150002
 28.950001   103.300003
 29.433332   104.516670
 30.633333   105.000000
 31.000000   105.800003
 31.762501   106.449997
 31.816668   108.199997
 31.333334   108.199997
 31.333334   110.750000
 31.333334   111.083336
 32.099998   113.500000
 32.737499   113.684723
 32.683334   114.000000
 32.944443   114.000000
 33.766666   114.000000
 33.944443   114.000000
 34.666668   114.000000
 34.916668   113.616669
 35.383335   112.666664
 35.400002   112.000000
 35.433334   112.000000
 35.766666   111.841667
 35.741665   111.366669
 35.700001   110.233330
 35.849998   109.316666
 36.033333   108.216667
 36.200001   107.466667
 36.625000   106.349998
 36.716667   106.083336
 36.716667   105.341667
.ZAU         240   349
   43.566666   87.000000
   43.566666   86.216667
   43.566666   86.066666
   43.450001   85.741669
   43.470833   85.425003
   43.341667   85.000000
   43.083332   85.000000
   42.966667   85.000000
   42.166668   85.000000
   41.849998   85.000000
   41.858334   84.766670
   41.799999   84.766670
   41.583332   84.750000
   41.283333   84.716667
   40.908333   84.699997
   40.775002   84.683334
   40.666668   84.683334
   40.483334   85.191666
   40.466667   85.233330
   40.354168   85.525002
   40.000000   86.099998
   40.000000   86.316666
   40.000000   87.202774
   40.000000   88.000000
   40.000000   88.250000
   40.000000   88.666664
   40.000000   89.750000
   40.338890   90.568054
   40.783333   91.650002
   40.763889   91.741669
   40.525002   93.491669
   40.916668   93.550003
   41.166668   93.599998
   41.433334   93.508331
   41.666668   93.466667
   42.666668   93.050003
   42.783333   93.000000
   42.724998   91.724998
   43.366665   91.083336
   43.595833   90.854164
   44.154167   90.291664
   44.154167   89.587502
   44.341667   88.208336
   44.333332   88.050003
   43.966667   87.541664
.ZNY         240   349
39.855556   77.840279
39.772221   77.617226
39.779167   77.350830
39.683334   77.356667
39.539444   77.355553
39.509998   77.358330
39.486111   77.241669
39.455002   77.135559
39.384998   76.855553
39.391666   76.347221
39.595276   76.041664
39.645000   75.965553
39.691666   75.901665
39.849998   75.650002
39.966389   75.463890
40.066666   75.341667
40.093056   75.027779
40.086113   74.949997
40.112499   74.863892
40.109722   74.783333
39.983334   74.684723
40.141666   74.020836
40.215279   73.713890
40.331944   73.636108
40.588890   73.441666
40.801388   73.291664
40.858334   73.377777
40.851387   73.754166
40.850555   73.868057
40.968056   73.877777
41.000000   73.862503
41.258335   73.895836
41.311111   74.050003
41.333332   74.058334
41.494446   74.344444
41.527779   74.433334
41.625000   74.658333
41.733334   74.766670
41.758335   74.800003
41.801388   74.908333
41.988888   75.341667
42.283333   76.016670
42.311943   76.052780
42.366665   76.233330
42.333332    76.416664
42.302776    77.041664
42.174999    77.236115
41.875000    77.416664
41.677776    77.541664
41.555557    77.633331
41.308334    77.808334
41.119446    77.949997
40.858334    78.127777
40.608334    77.933334
40.549999    77.879166
40.516666    77.872223
40.450001    77.875000
40.156944    77.858330
39.855000    77.834999
.ZBW         240   349
   45.016666   71.483330
   45.283333   71.333336
   45.316666   71.000000
   45.525002   70.724998
   45.686111   70.502777
   45.908333   70.250000
   46.308334   70.208336
   46.418056   70.059166
   46.691666   70.000000
   47.450001   69.216667
   47.393055   69.000000
   47.287498   68.566666
   47.408333   68.394447
   47.458332   68.272224
   47.488888   68.199997
   47.516666   68.066666
   47.525002   68.000000
   47.533333   67.750000
   47.472221   67.527779
   47.386112   67.333336
   47.269444   67.175003
   47.133335   67.083336
   46.980556   67.041664
   46.827778   67.058334
   46.691666   67.133331
   46.569443   67.255554
   46.536110   67.300003
   46.200001   67.216667
   46.143055   67.216667
   45.825001   67.583336
   45.784168   67.802223
   45.625000   67.758331
   45.250000   67.333336
   44.933334   67.000000
   43.799999   67.000000
   41.866669   66.999443
   41.616666   67.000000
   41.000000   69.000000
   40.924999   69.341667
   40.576668   70.879440
   40.447777   71.311111
   40.441387   71.335281
   40.389721   71.511108
   40.072224   72.500000
   40.198612   72.781944
   39.994446   73.008331
   39.733334   73.150002
   39.683334   73.166664
   39.733334   73.283333
   39.933334   73.729164
   40.215279   73.713890
   40.331944   73.636108
   40.588890   73.441666
   40.801388   73.291664
   40.858334   73.377777
   40.851387   73.754166
   40.850555   73.868057
   40.968056   73.877777
   41.000000   73.862503
   41.258335   73.895836
   41.311111   74.050003
   41.333332   74.058334
   41.494446   74.344444
   41.527779   74.433334
   41.625000   74.658333
   41.733334   74.766670
   41.758335   74.800003
   41.801388   74.908333
   41.988888   75.341667
   42.283333   76.016670
   42.311943   76.052780
   42.366665   76.233330
   42.608334   76.802780
   42.791668   76.683334
   42.883335   76.666664
   43.016666   76.733330
   43.066666   76.763885
   43.329166   76.775002
   43.633335   76.791664
   44.089389   76.429083
   44.222222   76.183333
   44.295008   76.160811
   44.387508   75.968500
   44.533333   75.750000
   44.813332   74.769722
   44.833332   74.683334
   44.976387   74.194443
   45.000000   73.400002
.ZDC         240   349
   39.533333   79.000000
   39.638889   78.652779
   39.671665   78.558334
   39.766666   78.199997
   39.788887   77.837502
   39.855556   77.840279
   39.772221   77.617226
   39.779167   77.350830
   39.683334   77.356667
   39.539444   77.355553
   39.509998   77.358330
   39.486111   77.241669
   39.455002   77.135559
   39.384998   76.855553
   39.391666   76.347221
   39.595276   76.041664
   39.645000   75.965553
   39.691666   75.901665
   39.849998   75.650002
   39.966389   75.463890
   40.066666   75.341667
   40.093056   75.027779
   40.086113   74.949997
   40.112499   74.863892
   40.109722   74.783333
   39.983334   74.684723
   40.141666   74.020836
   40.215279   73.713890
   39.933334   73.729164
   39.733334   73.283333
   39.683334   73.166664
   39.733334   73.150002
   39.733334   72.884171
   39.337223   72.500000
   39.096668   72.270554
   38.766666   72.500000
   38.333332   72.800003
   38.283333   72.834442
   38.566666   73.516670
   38.741669   73.849998
   38.541668   73.983330
   37.950001   73.000000
   37.227501   72.666664
   36.701111   72.666664
   35.093056   72.666664
   34.900002   72.949997
   34.552776   73.680557
   34.313057   74.040833
   34.233334   73.949997
   32.575832   76.302223
   33.950001   78.074997
   34.041668   78.191666
   34.444443   78.750000
   34.424999   79.333336
   34.788887   79.833336
   34.849998   79.916664
   34.855556   80.147224
   35.108334   80.000000
   35.383335   79.800003
   36.087502   79.745834
   36.154167   79.949997
   36.200001   79.973335
   36.666668   80.250000
   36.684723   80.259445
   37.255554   80.581108
   37.333332   80.630554
   37.303612   80.748055
   37.470833   80.838608
   38.041668   80.716667
   38.299999   80.650002
   38.766666   80.566666
   39.166668   80.400002
   39.173611   79.894447
   39.370834   79.543053
.ZDV         240   349                                                          
 42.483334   107.066666
 43.883335   107.283333
 44.316666   106.266670
 45.237499   106.000000
 45.116665   104.250000
 44.958332   103.166664
 44.700001   101.483330
 43.708332   101.408333
 43.288887   100.099998
 42.000000    99.016670
 41.716667    99.025002
 40.883335    99.047226
 39.983334    99.058334
 39.466667    98.800003
 39.116665    99.500000
 38.408333   100.875000
 38.258335   101.158333
 37.500000   102.558334
 37.308334   103.150002
 36.716667   105.000000
 36.716667   105.341667
 36.716667   106.083336
 36.625000   106.349998
 36.200001   107.466667
 36.033333   108.216667
 35.849998   109.316666
 35.700001   110.233330
 35.741665   111.366669
 35.766666   111.841667
 36.420834   111.504166
 36.733334   111.608330
 37.412498   111.879166
 37.833332   110.883331
 38.129166   110.156944
 38.200001   109.983330
 38.933334   109.983330
 39.216667   109.983330
 39.583332   110.300003
 39.763889   109.816666
 40.000000   109.166664
 40.233334   109.150002
 40.849998   109.099998
 41.366665   108.275002
 42.416668   107.050003
.ZFW         240   349                                                          
 35.495834    96.949997
 35.650002    96.404167
 35.870834    96.050003
 36.016666    95.612503
 35.654167    95.000000
 35.383335    95.000000
 35.066666    95.000000
 34.933334    94.925003
 34.691666    94.783333
 34.683334    94.783333
 34.533333    94.533333
 34.033333    93.541664
 33.950001    93.158333
 33.833332    93.008331
 33.375000    92.400002
 33.004166    91.900002
 32.283333    91.688889
 32.283333    92.258331
 31.558332    93.320831
 31.566668    93.566666
 31.572222    94.199997
 31.545834    94.800003
 31.547222    94.875000
 31.466667    95.983330
 31.358334    96.270836
 31.408333    96.283333
 31.205555    96.483330
 31.204166    96.683334
 31.201389    97.000000
 31.200001    97.283333
 31.212500    97.512497
 31.375000    97.712502
 31.390278    97.794441
 31.383333    99.466667
 31.147223   100.099998
 30.983334   100.550003
 31.283333   102.150002
 31.650000   103.333336
 32.033333   103.800003
 32.466667   103.933334
 33.000000   103.800003
 33.383335   103.800003
 33.402779   103.691666
 33.637501   103.487503
 33.775002   103.366669
 34.316666   102.800003
 34.549999   102.324997
 34.599998   102.000000
 34.466667   100.750000
 34.866665   100.316666
 35.333332   100.000000
 35.829166   100.000000
 35.816666    99.227776
 35.816666    98.500000
 35.883335    98.016670
 35.924999    97.883331
 35.491665    97.583336
 35.458332    97.083336
 35.495834    96.949997
.ZHU         240   349                                                          
 31.566668    93.566666
 31.558332    93.320831
 32.283333    92.258331
 32.283333    91.688889
 31.912500    91.308334
 31.729166    90.658333
 31.650000    90.345833
 31.636110    90.033333
 31.630556    89.849998
 31.549999    89.008331
 31.549999    89.000000
 31.547222    88.900002
 31.516666    88.324997
 31.520834    87.816666
 31.280556    87.400002
 30.966667    87.658333
 30.691668    87.716667
 30.683332    87.808334
 30.633333    87.916664
 30.516666    87.916664
 30.233334    88.025002
 30.152779    88.025002
 29.966667    88.025002
 28.141666    88.000000
 27.562778    87.710831
 27.500000    86.000000
 24.000000    86.000000
 24.500000    88.000000
 24.500000    93.000000
 26.000000    95.916664
 26.183332    98.425003
 28.433332   100.333336
 29.766666   102.558334
 31.283333   102.150002
 30.983334   100.550003
 31.147223   100.099998
 31.383333    99.466667
 31.390278    97.794441
 31.375000    97.712502
 31.212500    97.512497
 31.200001    97.283333
 31.201389    97.000000
 31.204166    96.683334
 31.205555    96.483330
 31.408333    96.283333
 31.358334    96.270836
 31.466667    95.983330
 31.547222    94.875000
 31.545834    94.800003
 31.572222    94.199997
 31.566668    93.566666
.ZID         240   349                                                          
 40.705555    83.455559
